,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
4817,22643566,https://www.airbnb.com/rooms/22643566,2021-12-17,"Pontevecchio luxury 2 bedrooms, 2 bathrooms",2329953,Giulia,2012-05-09,"La Spezia, Liguria, Italy",24,Centro Storico,43.76722,11.25229,Entire home/apt,6,2.0,118.0,2.1,13,39,65,76,24,4,1,,t,3,0.53,6.4,755.2,1.7534246575342467,0,1,1,0,0,0,0,1,718.364173968708,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2523 43.7672)
4819,22671998,https://www.airbnb.com/rooms/22671998,2021-12-17,Sophisticated Ponte Vecchio Apartment with Rooftop Views,167050893,Eugenio,2018-01-10,"Florence, Tuscany, Italy",1,Centro Storico,43.76719,11.25223,Entire home/apt,6,3.0,171.0,3.0,12,39,54,141,123,17,3,,t,1,2.8,27.200000000000003,4651.2,7.452054794520549,0,1,0,1,0,1,0,1,723.4106478445658,1,0,0,0,0,0,1,1,0,0,0,163.20000000000002,163.20000000000002,POINT (11.2522 43.7672)
4820,22680275,https://www.airbnb.com/rooms/22680275,2021-12-17,Cozy Laura Place,152966008,Laura,2017-10-02,"Florence, Tuscany, Italy",1,Gavinana Galluzzo,43.76146,11.27856,Entire home/apt,2,1.0,60.0,2.0,26,56,86,86,28,4,0,,f,1,0.61,6.4,384.0,1.7534246575342467,0,1,0,1,0,1,0,0,2229.8687251165366,0,1,0,0,0,0,1,1,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2786 43.7615)
4822,22685219,https://www.airbnb.com/rooms/22685219,2021-12-17,Amazing old bridge Florence - Mannelli Suite,167201009,Leonardo,2018-01-11,"Florence, Tuscany, Italy",2,Centro Storico,43.76704,11.25186,Entire home/apt,2,1.0,217.0,1.0,0,0,0,0,88,10,0,,t,2,1.96,16.0,3472.0,4.383561643835616,0,1,0,0,1,1,0,1,751.3065044859794,1,0,0,0,0,0,1,1,0,0,0,96.0,96.0,POINT (11.2519 43.767)
4825,22695468,https://www.airbnb.com/rooms/22695468,2021-12-17,Matthew’s House,1570918,Matteo,2012-01-05,"Florence, Tuscany, Italy",1,Campo di Marte,43.76617,11.28376,Private room,2,1.0,44.0,2.0,0,0,1,136,113,13,0,,f,1,2.38,20.8,915.2,5.698630136986302,0,0,0,1,0,1,0,0,2364.027955566539,0,0,0,0,1,0,1,0,0,0,0,124.80000000000001,124.80000000000001,POINT (11.2838 43.7662)
4828,22700787,https://www.airbnb.com/rooms/22700787,2021-12-17,Amazing on the Old Bridge - Bardi Suite,167201009,Leonardo,2018-01-11,"Florence, Tuscany, Italy",2,Centro Storico,43.76671,11.25176,Entire home/apt,2,1.0,131.0,1.0,0,0,0,0,97,15,0,,t,2,2.25,24.0,3144.0,6.575342465753424,0,1,0,0,1,1,0,1,787.7904191178284,1,0,0,0,0,0,1,1,0,0,0,144.0,144.0,POINT (11.2518 43.7667)
4830,22708923,https://www.airbnb.com/rooms/22708923,2021-12-17,Charming House in the Ancient Heart of Florenze,166148634,Alessio,2018-01-06,"Florence, Tuscany, Italy",2,Centro Storico,43.77384,11.24404,Entire home/apt,3,1.0,96.0,3.0,0,16,46,321,42,1,0,,t,2,0.94,1.6,153.6,0.4383561643835617,0,1,0,0,1,1,0,1,966.4121744539507,1,0,0,0,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.244 43.7738)
4831,22708975,https://www.airbnb.com/rooms/22708975,2021-12-17,Dedo Apartment,167491542,Alessandro,2018-01-13,IT,1,Centro Storico,43.77096,11.25662,Entire home/apt,4,1.0,57.0,2.0,17,46,76,76,79,22,2,,t,1,1.75,35.2,2006.4,9.643835616438356,0,1,0,1,0,0,0,1,242.9540806628363,1,0,0,0,0,0,1,1,0,1,0,211.20000000000002,211.20000000000002,POINT (11.2566 43.771)
4835,22724278,https://www.airbnb.com/rooms/22724278,2021-12-17,Luxury Blue River,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",243,Centro Storico,43.76646,11.25386,Entire home/apt,6,3.0,325.0,2.0,1,30,31,178,84,12,1,,t,172,1.83,19.200000000000003,6240.0,5.26027397260274,0,1,1,0,0,1,0,1,757.6091419092985,1,0,0,0,0,0,1,1,1,1,1,115.20000000000002,115.20000000000002,POINT (11.2539 43.7665)
4836,22727668,https://www.airbnb.com/rooms/22727668,2021-12-17,Close to Michelangelo,5161245,Carla,2013-02-20,Italy,7,Centro Storico,43.77721,11.25614,Entire home/apt,7,2.0,113.0,1.0,8,8,8,158,86,13,0,,t,1,1.86,20.8,2350.4,5.698630136986302,0,1,1,0,0,0,0,1,456.7923525416138,1,0,0,0,0,0,1,1,1,1,1,124.80000000000001,124.80000000000001,POINT (11.2561 43.7772)
4840,22746382,https://www.airbnb.com/rooms/22746382,2021-12-17,Discovering the Florentine dawn,10506595,Iacopo Maria,2013-12-08,"Florence, Tuscany, Italy",2,Rifredi,43.79767,11.24172,Private room,1,1.0,21.0,2.0,21,51,81,171,55,4,0,,f,2,1.22,6.4,134.4,1.7534246575342467,0,0,0,0,1,1,0,0,2962.0532027838235,0,0,0,1,0,0,1,0,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2417 43.7977)
4841,22755693,https://www.airbnb.com/rooms/22755693,2021-12-17,The Smallest Apartment With The Biggest View,20732348,Giulio And Flo,2014-08-30,"Florence, Tuscany, Italy",4,Centro Storico,43.77144,11.25358,Entire home/apt,2,,66.0,2.1,9,37,67,67,376,116,6,,t,4,7.99,185.60000000000002,12249.6,50.84931506849316,0,1,1,0,0,1,0,1,268.2914332820368,1,0,0,0,0,0,1,1,1,0,1,1113.6000000000001,1113.6000000000001,POINT (11.2536 43.7714)
4842,22759184,https://www.airbnb.com/rooms/22759184,2021-12-17,An Artist's Studio with a Loft,14532260,Niklas,2014-04-21,"Florence, Tuscany, Italy",1,Centro Storico,43.7825,11.23504,Entire home/apt,4,1.0,50.0,3.0,0,0,0,0,130,17,1,,t,1,2.87,27.200000000000003,1360.0,7.452054794520549,0,1,0,1,0,1,0,1,1984.4553137116866,1,0,0,0,0,0,1,1,0,0,0,163.20000000000002,163.20000000000002,POINT (11.235 43.7825)
4844,22804056,https://www.airbnb.com/rooms/22804056,2021-12-17,"SANITIZED, self check-in Amazing flat SMN station",168510038,Eva,2018-01-18,"Florence, Tuscany, Italy",3,Centro Storico,43.77488,11.24634,Entire home/apt,6,2.0,71.0,1.0,23,53,83,354,151,41,1,,t,3,3.25,65.60000000000001,4657.6,17.972602739726028,0,1,1,0,0,1,0,1,802.4791922736226,1,0,0,0,0,0,1,1,1,0,1,393.6,393.6,POINT (11.2463 43.7749)
4845,22806857,https://www.airbnb.com/rooms/22806857,2021-12-17,Chic Loft in a Restored Couch House,168542559,Elena,2018-01-18,"Fucecchio, Tuscany, Italy",1,Centro Storico,43.76887,11.26807,Entire home/apt,4,1.0,72.0,2.1,0,0,16,281,139,9,2,,t,2,2.98,14.4,1036.8,3.9452054794520546,0,1,0,1,0,0,0,1,1079.4865131402137,1,0,0,0,0,0,1,1,0,1,0,86.4,86.4,POINT (11.2681 43.7689)
4846,22808348,https://www.airbnb.com/rooms/22808348,2021-12-17,Margot in Piazza della Signoria,73926343,Giovanna,2016-05-25,"Florence, Tuscany, Italy",1,Centro Storico,43.7696,11.25522,Entire home/apt,3,1.0,84.0,3.0,27,57,87,359,76,9,1,,t,1,1.73,14.4,1209.6,3.9452054794520546,0,1,0,1,0,1,0,1,393.9154855053765,1,0,0,0,0,0,1,1,0,0,0,86.4,86.4,POINT (11.2552 43.7696)
4850,22821326,https://www.airbnb.com/rooms/22821326,2021-12-17,"""Annunziata Suite 1"" - Center of Florence.",163541103,Gherardo,2017-12-21,"Florence, Tuscany, Italy",2,Centro Storico,43.77699,11.26174,Entire home/apt,4,1.0,90.0,2.0,18,48,78,353,126,8,3,,f,2,2.7,12.8,1152.0,3.5068493150684934,0,1,0,0,1,1,0,0,632.7396540143955,1,0,0,0,0,0,1,1,0,0,0,76.80000000000001,76.80000000000001,POINT (11.2617 43.777)
4852,22825944,https://www.airbnb.com/rooms/22825944,2021-12-17,CASA AMELIE,64705989,Lorella,2016-03-28,"Florence, Tuscany, Italy",5,Centro Storico,43.76759,11.25317,Entire home/apt,6,2.0,120.0,1.0,25,36,58,323,58,6,0,,t,6,1.36,9.600000000000001,1152.0,2.63013698630137,0,1,1,0,0,1,0,1,653.2322311728813,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2532 43.7676)
4853,22826869,https://www.airbnb.com/rooms/22826869,2021-12-17,B&B in the heart of Florence:pvt bath-Raffaello,160715676,Antelios,2017-11-30,"Florence, Tuscany, Italy",17,Centro Storico,43.77175,11.24979,Hotel room,2,1.0,88.0,1.0,0,0,16,288,7,1,0,,t,5,0.16,1.6,140.8,0.4383561643835617,1,0,1,0,0,1,0,1,521.9951949963779,1,0,0,0,0,0,1,0,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2498 43.7717)
4854,22827158,https://www.airbnb.com/rooms/22827158,2021-12-17,ANGELICA Spacious & bright at Duomo  ⭐️,488317,Diana,2011-04-06,"Florence, Tuscany, Italy",35,Centro Storico,43.77591,11.25642,Entire home/apt,6,3.0,230.0,2.0,20,41,55,275,19,5,1,048017LTN3280,t,34,0.43,8.0,1840.0,2.191780821917808,0,1,1,0,0,1,1,1,314.0387841788371,1,0,0,0,0,0,0,1,1,1,1,48.0,9.600000000000001,POINT (11.2564 43.7759)
4858,22857515,https://www.airbnb.com/rooms/22857515,2021-12-17,Orcagna22,46280357,Nicola,2015-10-11,"Florence, Tuscany, Italy",2,Campo di Marte,43.76805,11.27386,Entire home/apt,2,1.0,55.0,2.0,13,43,73,344,71,15,0,,t,1,1.57,24.0,1320.0,6.575342465753424,0,1,0,0,1,1,0,1,1543.5817733723557,0,0,0,0,1,0,1,1,0,0,0,144.0,144.0,POINT (11.2739 43.7681)
4859,22866026,https://www.airbnb.com/rooms/22866026,2021-12-17,Lovely nest near Florence city centre,39705215,Francesco,2015-07-27,"Florence, Tuscany, Italy",9,Campo di Marte,43.78613,11.27111,Entire home/apt,2,,55.0,2.0,9,39,69,322,156,16,0,,t,5,3.42,25.6,1408.0,7.013698630136987,0,1,1,0,0,1,0,1,1890.9128986527026,0,0,0,0,1,0,1,1,1,1,1,153.60000000000002,153.60000000000002,POINT (11.2711 43.7861)
4861,22876254,https://www.airbnb.com/rooms/22876254,2021-12-17,VIALE FANTI 163,111920722,Filippo,2017-01-17,"Florence, Tuscany, Italy",1,Campo di Marte,43.77807,11.28714,Entire home/apt,4,2.0,50.0,3.1,0,0,29,304,26,2,0,,t,1,0.7,3.2,160.0,0.8767123287671234,0,1,0,1,0,1,0,1,2567.1110571536083,0,0,0,0,1,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2871 43.7781)
4864,22881774,https://www.airbnb.com/rooms/22881774,2021-12-17,DiladdArno Holiday Home,169320614,Tommaso,2018-01-22,"Florence, Tuscany, Italy",1,Centro Storico,43.75988,11.2408,Entire home/apt,5,2.0,60.0,2.0,0,0,9,123,64,7,0,,t,1,1.36,11.200000000000001,672.0,3.068493150684932,0,1,0,1,0,1,0,1,1911.9220225166648,1,0,0,0,0,0,1,1,0,0,0,67.2,67.2,POINT (11.2408 43.7599)
4866,22893758,https://www.airbnb.com/rooms/22893758,2021-12-17,Charme Apartment few steps from Santa Croce,164146366,Livia,2017-12-25,"Florence, Tuscany, Italy",4,Centro Storico,43.77019,11.26,Entire home/apt,3,1.0,130.0,2.0,0,0,0,169,8,1,0,,f,4,0.18,1.6,208.0,0.4383561643835617,0,1,1,0,0,1,0,0,456.350882654006,1,0,0,0,0,0,1,1,1,0,0,9.600000000000001,9.600000000000001,POINT (11.26 43.7702)
4868,22905535,https://www.airbnb.com/rooms/22905535,2021-12-17,Casa Cecilia sopra il Duomo,169547848,Leonardo,2018-01-23,"Florence, Tuscany, Italy",1,Centro Storico,43.77226,11.25628,Entire home/apt,4,2.0,97.0,2.0,19,49,79,345,133,26,1,,t,1,2.87,41.6,4035.2,11.397260273972604,0,1,0,1,0,1,0,1,96.014546003216,1,0,0,0,0,0,1,1,0,0,0,249.60000000000002,249.60000000000002,POINT (11.2563 43.7723)
4870,22916732,https://www.airbnb.com/rooms/22916732,2021-12-17,Atelier del Pittore in Santa Croce,154042407,Patrizia,2017-10-10,"Florence, Tuscany, Italy",2,Centro Storico,43.76977,11.26377,Entire home/apt,3,1.0,45.0,3.0,12,42,67,320,114,24,1,,t,3,2.53,38.400000000000006,1728.0,10.52054794520548,0,1,0,0,1,1,0,1,726.8109083778262,1,0,0,0,0,0,1,1,0,0,0,230.40000000000003,230.40000000000003,POINT (11.2638 43.7698)
4871,22932117,https://www.airbnb.com/rooms/22932117,2021-12-17,"""Ubi's home-la casa di papà""- looking at the Dome",169827628,Giulia,2018-01-25,"Firenze, Toscana, Italy",3,Centro Storico,43.77394,11.24507,Entire home/apt,6,2.0,60.0,1.0,8,38,64,336,51,1,0,048017LTN0085,f,2,1.13,1.6,96.0,0.4383561643835617,0,1,1,0,0,0,1,0,884.9169845602512,1,0,0,0,0,0,0,1,1,1,0,9.600000000000001,230.40000000000003,POINT (11.2451 43.7739)
4873,22935305,https://www.airbnb.com/rooms/22935305,2021-12-17,Santa Croce cozy apartment,133405218,Bernardo,2017-06-04,"Florence, Tuscany, Italy",2,Centro Storico,43.77034,11.2598,Entire home/apt,6,2.0,59.0,1.0,6,33,59,310,224,47,8,,t,3,4.87,75.2,4436.8,20.602739726027398,0,1,0,0,1,1,0,1,433.1789767076452,1,0,0,0,0,0,1,1,0,0,0,451.20000000000005,451.20000000000005,POINT (11.2598 43.7703)
4874,22947833,https://www.airbnb.com/rooms/22947833,2021-12-17,DIMORA FIORENTINA - IN THE HEART OF FLORENCE x4,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.77582,11.25328,Entire home/apt,4,2.0,54.0,2.0,17,47,77,352,56,6,2,,t,92,1.23,9.600000000000001,518.4,2.63013698630137,0,1,1,0,0,0,0,1,373.21250092144464,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2533 43.7758)
4875,22951975,https://www.airbnb.com/rooms/22951975,2021-12-17,Della Scala & Railway Station Modern Apartment x6!,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.7759,11.24536,Entire home/apt,6,2.0,68.0,2.0,19,49,79,216,71,9,0,,t,92,1.58,14.4,979.2,3.9452054794520546,0,1,1,0,0,0,0,1,911.3623250031073,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.2454 43.7759)
4877,22970706,https://www.airbnb.com/rooms/22970706,2021-12-17,Gorgeous bedroom close to the heart of Florence,170249022,Federica,2018-01-27,"Florence, Tuscany, Italy",1,Centro Storico,43.78377,11.23738,Private room,2,1.0,40.0,1.0,0,1,1,43,144,10,0,,t,1,3.21,16.0,640.0,4.383561643835616,0,0,0,1,0,1,0,1,1911.130375858233,1,0,0,0,0,0,1,0,0,0,0,96.0,96.0,POINT (11.2374 43.7838)
4878,22983926,https://www.airbnb.com/rooms/22983926,2021-12-17,"Pitti  Penthouse, 2 terraces with stunning view",62822511,Marusca E Marta,2016-03-13,"Florence, Tuscany, Italy",12,Centro Storico,43.76683,11.25104,Entire home/apt,4,2.0,177.0,3.0,18,41,61,227,31,9,1,,t,10,0.69,14.4,2548.8,3.9452054794520546,0,1,1,0,0,1,0,1,802.9948525695618,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.251 43.7668)
4880,23009217,https://www.airbnb.com/rooms/23009217,2021-12-17,Allegri4 il Loft dell'armonia,168293279,Elena,2018-01-17,"Florence, Tuscany, Italy",1,Centro Storico,43.76942,11.26279,Entire home/apt,3,,70.0,1.0,12,12,12,12,55,8,2,,t,1,1.22,12.8,896.0,3.5068493150684934,0,1,0,1,0,1,0,1,682.676956519048,1,0,0,0,0,0,1,1,0,0,0,76.80000000000001,76.80000000000001,POINT (11.2628 43.7694)
4882,23029061,https://www.airbnb.com/rooms/23029061,2021-12-17,Bilocale alla rosa di San Frediano,1366654,Gianluca,2011-11-03,"Florence, Toscana, Italy",2,Centro Storico,43.76953,11.24054,Entire home/apt,4,1.0,58.0,4.0,1,1,1,1,45,3,0,,f,2,0.99,6.0,348.0,1.643835616438356,0,1,0,0,1,1,0,0,1306.4126530280787,1,0,0,0,0,0,1,1,0,0,0,36.0,36.0,POINT (11.2405 43.7695)
4883,23029669,https://www.airbnb.com/rooms/23029669,2021-12-17,La Cupola Apartment,139409780,Alberto,2017-07-09,"Florence, Tuscany, Italy",2,Centro Storico,43.7734,11.24502,Entire home/apt,4,1.0,72.0,2.0,28,58,88,88,7,2,0,,t,5,0.16,3.2,230.4,0.8767123287671234,0,1,0,0,1,1,0,1,884.6392177235757,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.245 43.7734)
4884,23029822,https://www.airbnb.com/rooms/23029822,2021-12-17,"FLORENCE ARMONIA, silenzioso apt per 4 a Firenze",42972746,Sabrina,2015-08-31,"Florence, Tuscany, Italy",8,Campo di Marte,43.78732,11.26951,Entire home/apt,4,1.0,48.0,2.0,0,0,0,0,13,2,0,,f,8,0.3,3.2,153.6,0.8767123287671234,0,1,1,0,0,1,0,0,1918.09368712226,0,0,0,0,1,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2695 43.7873)
4889,23069244,https://www.airbnb.com/rooms/23069244,2021-12-17,Lungarno apartment DEA,171264395,Barbara,2018-02-02,"Florence, Tuscany, Italy",1,Campo di Marte,43.76716,11.28129,Entire home/apt,8,3.0,93.0,1.1,19,49,79,344,72,8,2,,t,1,1.57,12.8,1190.4,3.5068493150684934,0,1,0,1,0,1,0,1,2140.5150534987292,0,0,0,0,1,0,1,1,0,0,0,76.80000000000001,76.80000000000001,POINT (11.2813 43.7672)
4891,23080743,https://www.airbnb.com/rooms/23080743,2021-12-17,Signoria Apartment in the real heart of Florence,68639780,Elena,2016-04-24,"Florence, Tuscany, Italy",3,Centro Storico,43.76888,11.25716,Entire home/apt,2,1.0,53.0,2.0,10,40,70,339,230,32,2,,t,4,4.94,51.2,2713.6,14.027397260273974,0,1,1,0,0,1,0,1,478.0862304343837,1,0,0,0,0,0,1,1,1,0,1,307.20000000000005,307.20000000000005,POINT (11.2572 43.7689)
4893,23082445,https://www.airbnb.com/rooms/23082445,2021-12-17,North Florence Home,171395406,Lucia,2018-02-03,"Florence, Tuscany, Italy",2,Rifredi,43.79598,11.19978,Entire home/apt,4,2.0,41.0,3.0,13,28,28,276,168,3,0,,f,1,3.59,4.800000000000001,196.8,1.315068493150685,0,1,0,0,1,1,0,0,5190.615216003502,0,0,0,1,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.1998 43.796)
4894,23083096,https://www.airbnb.com/rooms/23083096,2021-12-17,"A solo 3' dal Duomo, Appart. di Caterina e Roberto",171403949,Caterina E Roberto,2018-02-03,"Florence, Tuscany, Italy",1,Centro Storico,43.77748,11.25305,Entire home/apt,4,1.0,75.0,3.0,0,0,16,291,68,1,0,,t,1,1.52,1.6,120.0,0.4383561643835617,0,1,0,1,0,1,0,1,541.5132046643224,1,0,0,0,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.253 43.7775)
4895,23085404,https://www.airbnb.com/rooms/23085404,2021-12-17,Art Apartment Vasari,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Centro Storico,43.77473,11.24593,Entire home/apt,6,3.0,92.0,2.0,21,51,81,341,49,3,0,,t,29,1.05,4.800000000000001,441.6,1.315068493150685,0,1,1,0,0,1,0,1,830.7188478132861,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2459 43.7747)
4896,23086514,https://www.airbnb.com/rooms/23086514,2021-12-17,"NEW 110 sqm luxury house in the center, big lift",41048764,Costanza,2015-08-10,"Firenze, Toscana, Italy",5,Centro Storico,43.77307,11.2534,Entire home/apt,6,2.0,175.0,2.0,0,10,22,220,131,15,6,,t,2,2.95,24.0,4200.0,6.575342465753424,0,1,1,0,0,0,0,1,209.35577129628464,1,0,0,0,0,0,1,1,1,1,1,144.0,144.0,POINT (11.2534 43.7731)
4898,23090420,https://www.airbnb.com/rooms/23090420,2021-12-17,Charming four room apartment,171486750,Grandma Wilma,2018-02-03,"Florence, Tuscany, Italy",8,Centro Storico,43.76606,11.2487,Entire home/apt,5,2.0,53.0,6.0,19,46,76,351,143,18,0,,t,8,3.1,54.0,2862.0,14.794520547945206,0,1,1,0,0,1,0,1,978.419065799755,1,0,0,0,0,0,1,1,1,1,1,324.0,324.0,POINT (11.2487 43.7661)
4902,23114461,https://www.airbnb.com/rooms/23114461,2021-12-17,Florence City Garden,171750272,Andrea,2018-02-05,"Florence, Tuscany, Italy",1,Rifredi,43.82175,11.22729,Entire home/apt,2,1.0,2000.0,2.0,0,0,0,0,9,1,0,,t,1,0.22,1.6,3200.0,0.4383561643835617,0,1,0,1,0,1,0,1,5878.532149817509,0,0,0,1,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.2273 43.8218)
4904,23116167,https://www.airbnb.com/rooms/23116167,2021-12-17,La Piccola Corte Fiorentina nearby Duomo,151231913,Francesco,2017-09-19,"Florence, Tuscany, Italy",2,Centro Storico,43.77633,11.25438,Entire home/apt,4,2.0,59.0,3.0,12,15,15,186,87,5,0,,t,2,1.89,8.0,472.0,2.191780821917808,0,1,0,0,1,1,0,1,381.8432348760126,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2544 43.7763)
4905,23116819,https://www.airbnb.com/rooms/23116819,2021-12-17,Appartamento San Giovanni -Duomo-,32564261,Manfredi,2015-05-04,"Florence, Tuscany, Italy",18,Centro Storico,43.77039,11.25356,Entire home/apt,2,1.0,72.0,2.0,13,41,71,147,153,44,4,,t,6,3.29,70.4,5068.8,19.28767123287671,0,1,1,0,0,1,0,1,359.5216174975039,1,0,0,0,0,0,1,1,1,1,1,422.40000000000003,422.40000000000003,POINT (11.2536 43.7704)
4907,23123817,https://www.airbnb.com/rooms/23123817,2021-12-17,Cozy Place,19284744,Paolo,2014-08-01,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.77042,11.20864,Entire home/apt,2,,22.0,1.0,4,26,36,285,57,42,0,06752170497,t,2,1.25,67.2,1478.4,18.410958904109588,0,1,0,1,0,1,1,1,3824.705528842543,0,0,1,0,0,0,0,1,0,0,0,403.20000000000005,422.40000000000003,POINT (11.2086 43.7704)
4912,23135424,https://www.airbnb.com/rooms/23135424,2021-12-17,TREBBIO APARTMENT IN THE HEART OF FLORENCE,5921942,Lorenzo,2013-04-14,"Florence, Tuscany, Italy",11,Centro Storico,43.77411,11.25073,Entire home/apt,6,2.0,103.0,3.0,10,12,30,204,2,1,0,,t,11,0.08,1.6,164.8,0.4383561643835617,0,1,1,0,0,1,0,1,438.8799130707324,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2507 43.7741)
4915,23163458,https://www.airbnb.com/rooms/23163458,2021-12-17,"VERBENA, Santa Croce/Uffizi Gallery ⭐️",488317,Diana,2011-04-06,"Florence, Tuscany, Italy",35,Centro Storico,43.76956,11.25581,Entire home/apt,3,1.0,127.0,2.0,0,12,42,317,49,6,0,048017LTN3202,t,34,1.23,9.600000000000001,1219.2,2.63013698630137,0,1,1,0,0,1,1,1,393.618909335427,1,0,0,0,0,0,0,1,1,1,1,57.60000000000001,9.600000000000001,POINT (11.2558 43.7696)
4917,23175157,https://www.airbnb.com/rooms/23175157,2021-12-17,Accogliente appartamento rustico-chic in palazzo d'epoca a due passi dal Duomo,351818,La Gabbia Del Grillo Appartamenti,2011-01-18,"Firenze, Toscana, Italy",8,Centro Storico,43.77309,11.25903,Entire home/apt,4,2.0,171.0,1.8,17,47,65,124,63,13,3,,t,8,1.55,20.8,3556.8,5.698630136986302,0,1,1,0,0,0,0,1,243.95155930022636,1,0,0,0,0,0,1,1,1,1,1,124.80000000000001,124.80000000000001,POINT (11.259 43.7731)
4919,23181219,https://www.airbnb.com/rooms/23181219,2021-12-17,"CaOrtino, accogliente appartamento naturale in San Frediano",172338965,Claudia,2018-02-08,"Florence, Tuscany, Italy",1,Centro Storico,43.76896,11.2409,Entire home/apt,4,1.0,113.0,2.0,6,31,58,304,131,9,2,23181219,f,1,2.97,14.4,1627.2,3.9452054794520546,0,1,0,1,0,1,1,0,1299.8704143035634,1,0,0,0,0,0,0,1,0,0,0,86.4,124.80000000000001,POINT (11.2409 43.769)
4920,23181696,https://www.airbnb.com/rooms/23181696,2021-12-17,Apartment with big terrace downtown located A/C,1669164,Patrizia,2012-01-29,"Florence, Tuscany, Italy",9,Centro Storico,43.77254,11.26271,Entire home/apt,4,1.0,120.0,2.0,2,5,16,288,128,48,5,,t,8,2.83,76.80000000000001,9216.0,21.04109589041096,0,1,1,0,0,1,0,1,543.8040907146859,1,0,0,0,0,0,1,1,1,1,1,460.80000000000007,460.80000000000007,POINT (11.2627 43.7725)
4922,23194366,https://www.airbnb.com/rooms/23194366,2021-12-17,FerrHouse Charm in Florence,14512786,Fabiola,2014-04-20,"Denver, Colorado, United States",1,Centro Storico,43.78005,11.26544,Entire home/apt,8,4.0,273.0,2.0,11,41,71,326,53,5,0,,t,1,1.22,8.0,2184.0,2.191780821917808,0,1,0,1,0,0,0,1,1083.4505242109465,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.2654 43.7801)
4929,23234922,https://www.airbnb.com/rooms/23234922,2021-12-17,Residenza Toselli - Orange Suite,65197102,Daniele,2016-03-31,"Florence, Tuscany, Italy",7,Centro Storico,43.78667,11.23128,Private room,3,1.0,24.0,1.0,2,2,2,168,172,36,0,,t,6,3.89,57.6,1382.4,15.780821917808218,0,0,1,0,0,1,0,1,2496.6805278873994,1,0,0,0,0,0,1,0,1,1,0,345.6,345.6,POINT (11.2313 43.7867)
4931,23253151,https://www.airbnb.com/rooms/23253151,2021-12-17,STROZZI APARTAMENT,85208134,Home Sharing Home,2016-07-21,IT,10,Centro Storico,43.78123,11.25129,Entire home/apt,4,2.0,202.0,2.0,23,53,83,355,40,9,2,,f,2,0.92,14.4,2908.8,3.9452054794520546,0,1,1,0,0,0,0,0,979.6647148838175,1,0,0,0,0,0,1,1,1,1,0,86.4,86.4,POINT (11.2513 43.7812)
4933,23277122,https://www.airbnb.com/rooms/23277122,2021-12-17,Arno House- Modern riverfront 1 bedroom 1 bath,173286056,David,2018-02-13,"Florence, Tuscany, Italy",2,Isolotto Legnaia,43.77444,11.23286,Entire home/apt,3,1.0,50.0,1.0,21,51,81,342,83,4,0,,t,2,1.79,6.4,320.0,1.7534246575342467,0,1,0,0,1,1,0,1,1868.948586842374,0,0,1,0,0,0,1,1,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2329 43.7744)
