,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
4759,17540174,https://www.airbnb.com/rooms/17540174,2020-09-01,ACCOMMODATION  IN FLORENCE - PORTA ROSSA,41985760,Residenze D'Epoca Collection,2015-08-20,"Florence, Tuscany, Italy",49.0,Centro Storico,43.77073,11.25303,Entire home/apt,4,1.0,599.0,0,0,7,282,0,0,,t,44,0.1
4760,17542256,https://www.airbnb.com/rooms/17542256,2020-09-01,"Santa Croce intero appartamento trilocale, 3 letti",73102262,Salvatore,2016-05-20,"Caserta, Campania, Italy",1.0,Centro Storico,43.76864,11.26376,Entire home/apt,6,2.0,86.0,30,60,90,180,0,0,,t,1,
4761,17552038,https://www.airbnb.com/rooms/17552038,2020-09-01,Appartamento zona San Jacopino,28964133,Claudia,2015-03-08,"Florence, Tuscany, Italy",4.0,Centro Storico,43.78247,11.23807,Entire home/apt,5,2.0,88.0,0,0,0,138,0,0,,t,3,0.26
4762,17553679,https://www.airbnb.com/rooms/17553679,2020-09-01,Luxury apt close to Duomo A/C WiFi,102714675,Luca,2016-11-06,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77769,11.25561,Entire home/apt,10,4.0,90.0,23,53,83,358,15,0,,f,1,2.92
4763,17570403,https://www.airbnb.com/rooms/17570403,2020-09-01,Apartment San Pietro,100790210,Carmen / Simone,2016-10-22,"Poggio Alla Malva, Toscana, Italy",1.0,Centro Storico,43.77861,11.25159,Entire home/apt,4,1.0,75.0,13,38,68,328,0,0,,t,1,0.1
4764,17579366,https://www.airbnb.com/rooms/17579366,2020-09-01,Beatrice Suite,46223683,Barbara,2015-10-10,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76456,11.24822,Entire home/apt,2,1.0,35.0,0,0,0,92,3,0,,t,3,1.53
4765,17579633,https://www.airbnb.com/rooms/17579633,2020-09-01,Apartment in countryside only 10min from center,227111789,Flavia,2018-11-23,IT,3.0,Gavinana Galluzzo,43.75094,11.23015,Entire home/apt,4,1.0,65.0,28,58,88,363,0,0,,f,3,0.07
4766,17579982,https://www.airbnb.com/rooms/17579982,2020-09-01,Mamo Florence - Zeno Apartment,26894194,Mamo Florence,2015-01-29,"Florence, Tuscany, Italy",53.0,Centro Storico,43.77922,11.25504,Entire home/apt,6,2.0,66.0,24,53,76,317,2,0,,t,24,1.24
4767,17579998,https://www.airbnb.com/rooms/17579998,2020-09-01,Dante Suite,46223683,Barbara,2015-10-10,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76532,11.24712,Entire home/apt,4,1.0,49.0,0,0,0,92,2,0,,t,3,0.84
4768,17581275,https://www.airbnb.com/rooms/17581275,2020-09-01,A colorful apt,24222558,Deborah,2014-11-27,"Florence, Tuscany, Italy",1.0,Rifredi,43.79466,11.23106,Private room,2,1.0,28.0,28,58,88,178,17,0,,t,1,3.06
4769,17581747,https://www.airbnb.com/rooms/17581747,2020-08-31,Wonderful Room overlooking the Dome of Florence,4443797,Michele,2012-12-19,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77429,11.25985,Private room,2,1.0,30.0,0,0,0,0,0,0,,t,3,0.54
4770,17582943,https://www.airbnb.com/rooms/17582943,2020-09-01,Porta Rossa 20,119437248,Francesco,2017-03-06,"Scandicci, Tuscany, Italy",1.0,Centro Storico,43.77161,11.25279,Entire home/apt,4,1.0,109.0,0,0,0,84,32,0,,t,1,4.38
4771,17583007,https://www.airbnb.com/rooms/17583007,2020-08-31,Casabini - Appartamento in affitto,119437971,Duccio,2017-03-06,"Florence, Tuscany, Italy",1.0,Rifredi,43.79417,11.24253,Private room,2,2.0,35.0,0,0,0,0,0,0,,t,2,0.02
4772,17585045,https://www.airbnb.com/rooms/17585045,2020-08-31,GM Apartment - Florence City Center,119455519,Vieri,2017-03-06,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77298,11.26477,Entire home/apt,6,2.0,77.0,29,59,89,360,23,2,,t,1,4.78
4773,17588214,https://www.airbnb.com/rooms/17588214,2020-09-01,Residenza Sant'Onofrio,77448868,"Lucia, Giulia E Guido",2016-06-13,"Florence, Tuscany, Italy",2.0,Isolotto Legnaia,43.77211,11.24103,Entire home/apt,4,2.0,123.0,0,0,0,58,4,0,,t,1,1.36
4774,17596185,https://www.airbnb.com/rooms/17596185,2020-08-31,Numeroventi Loft 3,5883201,Martino,2013-04-11,"Florence, Tuscany, Italy",7.0,Centro Storico,43.77203,11.26018,Entire home/apt,4,1.0,140.0,19,49,72,341,2,0,,t,7,0.23
4775,17596720,https://www.airbnb.com/rooms/17596720,2020-08-31,LITTLE LUXURY APPARTMENT in Santa Croce Square,74746404,Niccolò,2016-05-30,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76945,11.26548,Entire home/apt,2,1.0,34.0,0,0,0,0,12,0,,t,3,3.02
4776,17599360,https://www.airbnb.com/rooms/17599360,2020-09-01,Guerrazzi historic building with Parking Free,119591082,Lapo,2017-03-07,"Florence, Tuscany, Italy",3.0,Campo di Marte,43.7777,11.27142,Entire home/apt,2,1.0,65.0,26,52,82,357,24,3,,t,3,3.2
4777,17599579,https://www.airbnb.com/rooms/17599579,2020-09-01,Court of Citrus - Double Room Florence Center,38654641,Tommaso,2015-07-16,"Florence, Tuscany, Italy",5.0,Centro Storico,43.78504,11.226,Private room,2,1.0,45.0,29,59,89,364,30,2,,t,4,4.37
4778,17599847,https://www.airbnb.com/rooms/17599847,2020-09-01,"⭐️ CEDRO |  Design & WiFi, San Frediano",488317,Diana,2011-04-06,"Florence, Toscana, Italy",44.0,Centro Storico,43.76958,11.24439,Entire home/apt,2,1.0,84.0,27,57,87,362,2,0,,f,43,0.39
4779,17612920,https://www.airbnb.com/rooms/17612920,2020-08-31,Amazing room in modern big apartmen,34510396,Giulia,2015-05-29,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77627,11.2539,Private room,2,1.0,60.0,0,0,0,0,0,0,,f,1,0.1
4780,17613294,https://www.airbnb.com/rooms/17613294,2020-08-31,Fossi Elegance 2b near TORNABUONI,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.77149,11.24799,Entire home/apt,6,2.0,223.0,0,0,0,0,1,0,,t,175,0.09
4781,17613851,https://www.airbnb.com/rooms/17613851,2020-09-01,Apartment with balcony Center of Florence,114639239,Vincenzo Maria,2017-02-03,"Florence, Tuscany, Italy",10.0,Centro Storico,43.77755,11.25107,Entire home/apt,4,1.0,94.0,16,44,74,334,1,0,,t,12,0.23
4782,17615046,https://www.airbnb.com/rooms/17615046,2020-09-01,Bilocale con terrazza vicino alla stazione.,119750403,Michele,2017-03-08,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78543,11.23543,Entire home/apt,2,1.0,44.0,27,57,87,177,3,0,,f,1,0.7
4783,17615177,https://www.airbnb.com/rooms/17615177,2020-09-01,Casa Savonarola Charme - Centro di Firenze,119746760,Giuseppe,2017-03-08,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.78556,11.26601,Private room,2,1.0,48.0,0,30,60,335,0,0,,f,2,1.23
4784,17616518,https://www.airbnb.com/rooms/17616518,2020-09-01,A bright room close to the city center !,32972756,Cecilia,2015-05-09,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.76043,11.28755,Private room,2,1.0,30.0,29,59,89,179,12,0,,t,1,2.5
4785,17619345,https://www.airbnb.com/rooms/17619345,2020-09-01,"In the beating heart of Florence, Santo Spirito",102454129,Sofia,2016-11-04,"Tavarnuzze, Toscana, Italy",1.0,Centro Storico,43.76542,11.24708,Entire home/apt,6,2.0,110.0,28,58,88,178,4,0,,t,1,2.03
4786,17622631,https://www.airbnb.com/rooms/17622631,2020-09-01,TERRAZZA + GIOTTO 5BR 3BT 2LR 2KT,9288345,Salvatore,2013-10-07,"Florence, Tuscany, Italy",12.0,Centro Storico,43.76838,11.25942,Entire home/apt,16,5.0,219.0,30,60,90,350,0,0,,f,12,0.06
4787,17627279,https://www.airbnb.com/rooms/17627279,2020-08-31,Cute small studio apartment,7936902,Chiara,2013-08-04,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.7661,11.28088,Entire home/apt,2,1.0,40.0,0,0,0,0,0,0,,f,1,0.07
4788,17627422,https://www.airbnb.com/rooms/17627422,2020-09-01,Rovezzano B&B : Double room,4782087,Francesca,2013-01-20,"Florence, Tuscany, Italy",3.0,Campo di Marte,43.76689,11.31457,Private room,2,1.0,90.0,28,58,59,157,2,0,,t,3,0.25
4789,17635050,https://www.airbnb.com/rooms/17635050,2020-09-01,Residenza La Giobertina,56811562,Elena Gaia,2016-01-31,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.76921,11.27481,Entire home/apt,4,1.0,63.0,28,58,88,268,6,0,,f,1,1.24
4790,17636173,https://www.airbnb.com/rooms/17636173,2020-09-01,A rooftop terrace overlooking Brunelleschi's Dome,45259442,Elvira,2015-09-28,"Florence, Tuscany, Italy",108.0,Centro Storico,43.77442,11.26109,Entire home/apt,2,1.0,172.0,0,0,0,54,15,0,,t,97,1.99
4791,17638063,https://www.airbnb.com/rooms/17638063,2020-09-01,LA CASA DEI PRATI a Firenze_viale Europa,119965794,Francesca,2017-03-09,"San Giovanni Valdarno, Tuscany, Italy",1.0,Gavinana Galluzzo,43.75215,11.28794,Entire home/apt,4,2.0,58.0,29,59,89,364,12,1,,t,1,1.32
4792,17647931,https://www.airbnb.com/rooms/17647931,2020-08-31,Santa Croce apt.,50501429,Stefano,2015-12-04,"Angrogna, Piemonte, Italy",2.0,Centro Storico,43.77188,11.26365,Entire home/apt,4,2.0,60.0,0,0,0,0,10,0,,t,1,1.96
4793,17649174,https://www.airbnb.com/rooms/17649174,2020-09-01,Apartment in the historic center of Florence,120077836,Maria Rosaria,2017-03-10,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77714,11.25786,Entire home/apt,6,2.0,57.0,17,47,77,352,19,1,,f,1,3.45
4794,17649949,https://www.airbnb.com/rooms/17649949,2020-08-31,"LITTLE ANTO'S Antonella, Daughter and Son",120084360,Antonella,2017-03-10,IT,1.0,Rifredi,43.78687,11.25405,Entire home/apt,3,1.0,60.0,0,0,1,1,0,0,,f,1,2.66
4795,17651633,https://www.airbnb.com/rooms/17651633,2020-09-01,Room in the heart of Florence,2869017,Guido,2012-07-08,"Florence, Tuscany, Italy",2.0,Centro Storico,43.76785,11.25889,Private room,2,1.0,37.0,0,0,0,233,0,0,,t,1,0.27
4796,17652594,https://www.airbnb.com/rooms/17652594,2020-08-31,ROSY - CHARMING APARTMENT IN THE HEART OF FLORENCE,38777494,Irene,2015-07-17,"Florence, Tuscany, Italy",23.0,Centro Storico,43.77297,11.26437,Entire home/apt,4,1.0,44.0,28,58,88,218,4,0,,t,17,0.9
4797,17666832,https://www.airbnb.com/rooms/17666832,2020-09-01,Old Town in the green: Federico's apartment.,118544464,Federico,2017-02-28,"Florence, Tuscany, Italy",2.0,Gavinana Galluzzo,43.75362,11.235,Entire home/apt,4,1.0,26.0,7,29,59,311,21,7,,t,2,2.18
4798,17668348,https://www.airbnb.com/rooms/17668348,2020-09-01,"""La MAISON de FUECOPARED"", casa",120136521,Paolo,2017-03-10,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.76738,11.27325,Entire home/apt,2,1.0,64.0,30,60,90,365,0,0,,f,1,0.07
4799,17674442,https://www.airbnb.com/rooms/17674442,2020-09-01,{2 bedrooms+2 baths}={95 Square Meters (1023 SF)},16470532,Massi & Bruna,2014-06-06,"New York, New York, United States",2.0,Centro Storico,43.76766,11.2601,Entire home/apt,8,2.0,40.0,28,58,88,120,14,0,,f,1,4.78
4800,17674821,https://www.airbnb.com/rooms/17674821,2020-09-01,Casina Campofiore,119113341,Stefano,2017-03-04,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.76748,11.27792,Entire home/apt,4,1.0,48.0,28,58,88,88,6,0,,t,1,1.84
4801,17678126,https://www.airbnb.com/rooms/17678126,2020-09-01,Un giglio nel centro di Firenze in Guest House,101589906,Silvia,2016-10-28,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76658,11.26415,Private room,3,1.0,100.0,29,59,89,179,0,0,,t,4,0.39
4802,17679231,https://www.airbnb.com/rooms/17679231,2020-09-01,FORTEZZA DA BASSO CHARMING HOUSE,120386633,Francesco,2017-03-12,"Florence, Tuscany, Italy",1.0,Rifredi,43.78891,11.25136,Entire home/apt,4,1.0,50.0,6,6,6,6,19,0,,t,1,2.63
4803,17679640,https://www.airbnb.com/rooms/17679640,2020-09-01,Una rosa nel centro di Firenze in Guest House,101589906,Silvia,2016-10-28,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76775,11.26281,Private room,4,1.0,118.0,29,59,89,179,0,0,,t,4,0.34
4804,17690392,https://www.airbnb.com/rooms/17690392,2020-08-31,Apartment SZ26,120506927,Federico,2017-03-13,IT,1.0,Centro Storico,43.77956,11.25578,Entire home/apt,5,1.0,99.0,0,0,0,0,0,0,,f,1,0.04
4805,17690450,https://www.airbnb.com/rooms/17690450,2020-09-01,Charming Attico Leopolda,29019070,Valentina,2015-03-09,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77774,11.23925,Entire home/apt,4,2.0,110.0,29,56,86,361,7,0,,t,6,1.39
4806,17696161,https://www.airbnb.com/rooms/17696161,2020-09-01,Super Central Single Room,20732348,Giulio And Flo,2014-08-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77882,11.25698,Private room,1,1.0,29.0,14,44,74,74,39,5,,t,6,5.06
4807,17696608,https://www.airbnb.com/rooms/17696608,2020-09-01,Super Central Double Room,20732348,Giulio And Flo,2014-08-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77879,11.25706,Private room,2,1.0,47.0,12,42,72,72,53,4,,t,6,6.35
4808,17697096,https://www.airbnb.com/rooms/17697096,2020-09-01,Super Central Vinyl Room,20732348,Giulio And Flo,2014-08-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77879,11.25706,Private room,2,1.0,44.04,14,44,74,74,57,10,,t,6,6.2
4809,17697384,https://www.airbnb.com/rooms/17697384,2020-09-01,"COMFORTABLE APARTMENT NEAR CENTER, WITH BACKYARD",120461939,Lyudmyla & Giulio,2017-03-12,"Florence, Tuscany, Italy",1.0,Rifredi,43.7919,11.23789,Entire home/apt,5,1.0,45.0,0,0,0,58,0,0,,t,1,1.14
4810,17704481,https://www.airbnb.com/rooms/17704481,2020-09-01,"Central wide studio apartment, lively neighborhood",42228271,Stefano,2015-08-22,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77447,11.26406,Entire home/apt,3,1.0,38.0,20,50,80,80,13,3,,t,1,3.36
4811,17706799,https://www.airbnb.com/rooms/17706799,2020-09-01,"Apartment Ala, experience Florence history",120673146,Sibilla,2017-03-14,IT,1.0,Centro Storico,43.77551,11.25539,Entire home/apt,4,2.0,160.0,30,60,90,351,12,0,,f,1,1.63
4812,17707258,https://www.airbnb.com/rooms/17707258,2020-09-01,"Apartment ""La Pergola 27""  one step from the Duomo",19323956,Matteo,2014-08-02,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77512,11.26117,Entire home/apt,4,1.0,5571.0,29,59,89,364,0,0,,f,1,0.07
4813,17707899,https://www.airbnb.com/rooms/17707899,2020-09-01,The artist's suite at the Duomo with Parking Free,119591082,Lapo,2017-03-07,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77281,11.25916,Entire home/apt,5,2.0,115.0,5,5,5,248,16,4,,t,3,2.29
4814,17709457,https://www.airbnb.com/rooms/17709457,2020-09-01,Santo Spirito Apartment,120686796,Valeria,2017-03-14,IT,1.0,Centro Storico,43.76451,11.24371,Entire home/apt,6,3.0,150.0,29,59,89,109,7,0,,t,1,2.0
4815,17710073,https://www.airbnb.com/rooms/17710073,2020-09-01,AMAZING FLORENCE APARTMENT,16651502,Stefania,2014-06-11,"Florence, Tuscany, Italy",21.0,Centro Storico,43.76719,11.25322,Entire home/apt,4,2.0,115.0,30,60,90,361,13,0,,t,18,1.41
4816,17711591,https://www.airbnb.com/rooms/17711591,2020-09-01,Colonna apartment with terrace,39776,Carol,2009-09-20,"Florence, Tuscany, Italy",33.0,Centro Storico,43.77494,11.26447,Entire home/apt,5,2.0,150.0,26,56,86,361,0,0,,t,26,0.1
4817,17713443,https://www.airbnb.com/rooms/17713443,2020-09-01,Big Historical House Florence Old Town,120733706,Giovanna,2017-03-14,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.78568,11.26148,Entire home/apt,4,2.0,75.0,0,0,0,31,5,0,,f,1,0.28
4818,17715950,https://www.airbnb.com/rooms/17715950,2020-09-01,Bright Flat in Piazza Santo Spirito,23842951,Lorenzo,2014-11-17,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76646,11.24631,Entire home/apt,2,1.0,80.0,30,60,90,180,8,0,,t,1,1.47
4819,17725025,https://www.airbnb.com/rooms/17725025,2020-09-01,Isolotto -Florence - Apartment - 2 double rooms,25422514,Paolo,2014-12-31,"Florence, Tuscany, Italy",1.0,Isolotto Legnaia,43.77461,11.21874,Entire home/apt,4,2.0,110.0,27,57,87,177,0,0,,t,1,0.05
4820,17725244,https://www.airbnb.com/rooms/17725244,2020-09-01,RIVER VIEW FLORENCE APARTMENT,120852088,Vincenzo,2017-03-15,IT,3.0,Centro Storico,43.76699,11.25378,Entire home/apt,4,1.0,117.0,26,56,86,348,3,0,,t,1,0.73
4821,17725395,https://www.airbnb.com/rooms/17725395,2020-09-01,Bedroom at the top floor of historical building,1280806,Maria Cristina,2011-10-12,"Florence, Toscana, Italy",23.0,Centro Storico,43.77367,11.24171,Private room,2,1.0,80.0,1,31,61,336,0,0,,t,19,0.03
4822,17725943,https://www.airbnb.com/rooms/17725943,2020-09-01,I due cipressi,115947640,Cesare,2017-02-11,"Florence, Tuscany, Italy",1.0,Isolotto Legnaia,43.77732,11.20785,Entire home/apt,3,2.0,49.0,21,44,74,349,20,2,,f,1,3.03
4823,17728063,https://www.airbnb.com/rooms/17728063,2020-09-01,Apartment with balcony Florence Center,114639239,Vincenzo Maria,2017-02-03,"Florence, Tuscany, Italy",10.0,Centro Storico,43.7779,11.25098,Entire home/apt,4,1.0,94.0,17,47,77,348,0,0,,t,12,0.39
4824,17728277,https://www.airbnb.com/rooms/17728277,2020-09-01,Casa Mariangela,120876480,Maria Angela,2017-03-15,"Florence, Tuscany, Italy",1.0,Rifredi,43.79908,11.23996,Entire home/apt,5,2.0,55.0,21,21,21,98,8,0,,t,1,3.26
4825,17728984,https://www.airbnb.com/rooms/17728984,2020-09-01,Giglio Verde,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",194.0,Rifredi,43.78785,11.25838,Entire home/apt,4,1.0,68.0,1,31,61,334,1,0,,t,190,0.2
4826,17730308,https://www.airbnb.com/rooms/17730308,2020-09-01,Giglio Rosso,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",194.0,Rifredi,43.78656,11.25926,Entire home/apt,4,1.0,74.0,0,0,0,153,4,1,,t,190,0.55
4827,17730606,https://www.airbnb.com/rooms/17730606,2020-09-01,Giglio Azzurro,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",194.0,Rifredi,43.78677,11.25933,Entire home/apt,5,1.0,74.0,11,41,71,341,0,0,,t,190,0.06
4828,17730809,https://www.airbnb.com/rooms/17730809,2020-09-01,Giglio Viola,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",194.0,Rifredi,43.78864,11.25833,Entire home/apt,5,2.0,74.0,0,0,0,244,4,0,,t,190,0.22
4829,17731114,https://www.airbnb.com/rooms/17731114,2020-09-01,Giglio Bianco,23904874,Edoardo E Michela,2014-11-18,"Florence, Tuscany, Italy",194.0,Rifredi,43.7878,11.25959,Entire home/apt,4,2.0,74.0,30,30,30,184,2,0,,t,190,0.17
4830,17734885,https://www.airbnb.com/rooms/17734885,2020-09-01,Casa Saba: elegante appartamento a 10' dal centro,6568291,Marika&Vanni,2013-05-25,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77959,11.29743,Entire home/apt,4,1.0,70.0,29,59,89,89,0,0,,f,1,0.53
4831,17737001,https://www.airbnb.com/rooms/17737001,2020-08-31,Valeria’s apartment by the river- Elisa room,645845,Massimo,2011-05-31,"Bangkok, Thailand",4.0,Centro Storico,43.76668,11.26065,Private room,2,1.0,55.0,0,0,0,0,0,0,,t,4,0.03
4832,17740610,https://www.airbnb.com/rooms/17740610,2020-08-31,Cozy Uffizi 1b near ARNO RIVER,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.76755,11.25763,Entire home/apt,2,1.0,156.0,0,0,0,0,0,0,,t,175,0.03
4833,17746710,https://www.airbnb.com/rooms/17746710,2020-08-31,Farmstead in Florence,24578099,Guido,2014-12-07,"Florence, Tuscany, Italy",2.0,Gavinana Galluzzo,43.75695,11.30906,Entire home/apt,4,1.0,54.0,0,0,0,0,0,0,,f,2,0.08
4834,17748997,https://www.airbnb.com/rooms/17748997,2020-09-01,La petite salle,105714146,Orsola,2016-11-30,"Florence, Tuscany, Italy",4.0,Centro Storico,43.78055,11.26074,Private room,2,1.0,45.0,0,0,0,58,0,0,,t,4,0.72
4835,17754488,https://www.airbnb.com/rooms/17754488,2020-09-01,"B&B alla Volta dei Tintori, S.Croce",645845,Massimo,2011-05-31,"Bangkok, Thailand",4.0,Centro Storico,43.76764,11.25924,Entire home/apt,2,1.0,79.0,27,57,87,362,1,0,,f,4,0.29
4836,17755340,https://www.airbnb.com/rooms/17755340,2020-09-01,Apartment with terrace Florence Center,114639239,Vincenzo Maria,2017-02-03,"Florence, Tuscany, Italy",10.0,Centro Storico,43.7779,11.25098,Entire home/apt,4,1.0,94.0,24,54,84,356,0,0,,t,12,0.07
4837,17755515,https://www.airbnb.com/rooms/17755515,2020-09-01,Michelangelo S. Croce nuovissimo A/C  free wi fi!,17095486,Sibilla,2014-06-22,"Florence, Tuscany, Italy",16.0,Centro Storico,43.76923,11.26306,Entire home/apt,6,2.0,101.0,30,60,90,365,1,0,,f,14,0.2
4838,17758480,https://www.airbnb.com/rooms/17758480,2020-09-01,Gelsomino Flat Deluxe - Florence center,101589906,Silvia,2016-10-28,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76746,11.2624,Entire home/apt,6,2.0,99.0,0,0,0,243,0,0,,f,4,0.59
4839,17761425,https://www.airbnb.com/rooms/17761425,2020-09-01,"Charme in San Frediano, romantic,  stunning view",24321628,Barbara,2014-11-30,"Florence, Tuscany, Italy",23.0,Centro Storico,43.77012,11.24401,Entire home/apt,3,1.0,75.0,29,52,77,250,10,0,048017LTN0404,t,15,1.99
4840,17764464,https://www.airbnb.com/rooms/17764464,2020-09-01,Ponte Vecchio View Luxury Apartment,74501331,Luciano,2016-05-28,"Florence, Tuscany, Italy",2.0,Centro Storico,43.76755,11.25263,Entire home/apt,7,3.0,120.0,26,51,81,300,10,1,,t,2,2.51
4841,17764843,https://www.airbnb.com/rooms/17764843,2020-09-01,Santa Croce Garden Apartment,74501331,Luciano,2016-05-28,"Florence, Tuscany, Italy",2.0,Centro Storico,43.76839,11.2647,Entire home/apt,6,2.0,59.0,24,50,80,324,20,0,,t,2,3.88
4842,17764848,https://www.airbnb.com/rooms/17764848,2020-09-01,Boboli Flat in the center of Florence,66545319,Silvia,2016-04-10,"Florence, Tuscany, Italy",3.0,Centro Storico,43.7672,11.2447,Entire home/apt,2,,38.0,0,15,45,95,35,4,048017cav0438,t,2,3.34
4843,17770580,https://www.airbnb.com/rooms/17770580,2020-09-01,"Casa Arancio,  accomodation with private parking.",60603639,Cosimo,2016-02-27,"London, England, United Kingdom",1.0,Isolotto Legnaia,43.76854,11.19471,Entire home/apt,5,2.0,63.0,0,0,29,30,7,0,,t,1,1.07
4844,17772088,https://www.airbnb.com/rooms/17772088,2020-09-01,Parione Apartment,45259442,Elvira,2015-09-28,"Florence, Tuscany, Italy",108.0,Centro Storico,43.77079,11.24985,Entire home/apt,4,1.0,44.0,7,37,67,114,2,0,,t,97,1.19
4845,17772235,https://www.airbnb.com/rooms/17772235,2020-08-31,Calle & Rose Garden,121324007,Masumi,2017-03-18,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.78836,11.27225,Entire home/apt,4,2.0,60.0,0,0,0,0,3,0,,t,1,0.9
4846,17772446,https://www.airbnb.com/rooms/17772446,2020-08-31,Florence Central Suite 048017LTN4827,35940083,Anisia,2015-06-16,"Florence, Tuscany, Italy",31.0,Centro Storico,43.77013,11.2614,Entire home/apt,9,3.0,124.0,0,0,0,0,3,0,,t,31,1.08
